Product Title/Description,Event Sub Type,Order Date,Customer's Delivery Pincode,order_date,Shipping State,Gross Sale,Net Sales,Return,Promo Sales,hour
Product 2,Return,2023-10-14 00:00:00.0,621716,2023-10-14 14:34:06,Tamil Nadu,0.0,-204.0,-204.0,0.0,14.0
Product 21,Return,2023-10-13 00:00:00.0,127306,2023-10-13 19:31:18,Haryana,0.0,-954.0,-954.0,0.0,19.0
Product 3,Sale,2023-10-24 00:00:00.0,523184,2023-10-24 08:46:57,Andhra Pradesh,204.0,204.0,0.0,0.0,8.0
Product 3,Sale,2023-10-24 00:00:00.0,560053,2023-10-24 22:53:02,Karnataka,199.0,199.0,0.0,0.0,22.0
Product 3,Return,2023-10-19 00:00:00.0,632301,2023-10-19 15:00:45,Tamil Nadu,0.0,-199.0,-199.0,0.0,15.0
Product 3,Sale,2023-10-24 00:00:00.0,470003,2023-10-24 22:25:51,Madhya Pradesh,199.0,199.0,0.0,0.0,22.0
Product 3,Sale,2023-10-24 00:00:00.0,391775,2023-10-24 08:31:53,Gujarat,204.0,204.0,0.0,0.0,8.0
Product 3,Cancellation,2023-10-24 00:00:00.0,391775,2023-10-24 08:31:53,Gujarat,0.0,0.0,0.0,0.0,8.0
Product 3,Sale,2023-10-24 00:00:00.0,678721,2023-10-24 19:04:58,Kerala,199.0,199.0,0.0,0.0,19.0
Product 3,Sale,2023-10-24 00:00:00.0,682021,2023-10-24 12:56:06,Kerala,193.0,193.0,0.0,0.0,12.0
Product 3,Sale,2023-10-24 00:00:00.0,480106,2023-10-24 16:25:20,Madhya Pradesh,204.0,204.0,0.0,0.0,16.0
Product 3,Sale,2023-10-24 00:00:00.0,583121,2023-10-24 18:22:33,Karnataka,204.0,204.0,0.0,0.0,18.0
Product 3,Sale,2023-10-24 00:00:00.0,531116,2023-10-24 19:40:29,Andhra Pradesh,204.0,204.0,0.0,0.0,19.0
Product 3,Sale,2023-10-24 00:00:00.0,841226,2023-10-24 15:04:53,Bihar,199.0,199.0,0.0,0.0,15.0
Product 3,Sale,2023-10-24 00:00:00.0,361120,2023-10-24 21:41:10,Gujarat,204.0,204.0,0.0,0.0,21.0
Product 17,Sale,2023-10-22 00:00:00.0,311001,2023-10-22 09:28:41,Rajasthan,222.0,222.0,0.0,0.0,9.0
Product 17,Sale,2023-10-22 00:00:00.0,534425,2023-10-22 09:05:45,Andhra Pradesh,234.0,234.0,0.0,0.0,9.0
Product 9,Sale,2023-10-24 00:00:00.0,695541,2023-10-24 13:11:15,Kerala,204.0,204.0,0.0,0.0,13.0
Product 9,Sale,2023-10-22 00:00:00.0,851212,2023-10-22 11:26:11,Bihar,199.0,199.0,0.0,0.0,11.0
Product 9,Sale,2023-10-24 00:00:00.0,201304,2023-10-24 12:50:47,Uttar Pradesh,199.0,199.0,0.0,0.0,12.0
Product 9,Sale,2023-10-24 00:00:00.0,495671,2023-10-24 08:02:45,Chattisgarh,204.0,204.0,0.0,0.0,8.0
Product 9,Sale,2023-10-24 00:00:00.0,441902,2023-10-24 19:03:06,Maharashtra,204.0,204.0,0.0,0.0,19.0
Product 9,Return,2023-10-15 00:00:00.0,396321,,Gujarat,0.0,-199.0,-199.0,0.0,
Product 22,Sale,2023-10-24 00:00:00.0,520012,2023-10-24 14:35:01,Andhra Pradesh,899.0,899.0,0.0,0.0,14.0
Product 5,Sale,2023-10-24 00:00:00.0,611001,2023-10-24 08:53:42,Tamil Nadu,234.0,234.0,0.0,0.0,8.0
Product 5,Sale,2023-10-24 00:00:00.0,517641,2023-10-24 14:00:37,Andhra Pradesh,229.0,229.0,0.0,0.0,14.0
Product 5,Sale,2023-10-22 00:00:00.0,441111,2023-10-22 09:24:39,Maharashtra,227.0,227.0,0.0,0.0,9.0
Product 5,Sale,2023-10-24 00:00:00.0,560068,2023-10-24 20:47:53,Karnataka,222.0,222.0,0.0,0.0,20.0
Product 5,Sale,2023-10-22 00:00:00.0,211013,2023-10-22 11:47:05,Uttar Pradesh,227.0,227.0,0.0,0.0,11.0
Product 11,Sale,2023-10-24 00:00:00.0,571416,,Karnataka,200.0,200.0,0.0,0.0,
Product 11,Sale,2023-10-24 00:00:00.0,431131,2023-10-24 18:42:50,Maharashtra,192.0,192.0,0.0,0.0,18.0
Product 11,Sale,2023-10-24 00:00:00.0,400070,2023-10-24 18:57:57,Maharashtra,198.0,198.0,0.0,0.0,18.0
Product 26,Sale,2023-10-24 00:00:00.0,522034,2023-10-24 20:07:55,Andhra Pradesh,239.0,239.0,0.0,0.0,20.0
Product 26,Sale,2023-10-24 00:00:00.0,670672,2023-10-24 22:27:31,Kerala,231.0,231.0,0.0,0.0,22.0
Product 26,Sale,2023-10-24 00:00:00.0,415003,2023-10-24 15:44:21,Maharashtra,244.0,244.0,0.0,0.0,15.0
Product 2,Return,2023-10-19 00:00:00.0,416528,2023-10-19 11:29:44,Maharashtra,0.0,-199.0,-199.0,0.0,11.0
Product 2,Sale,2023-10-22 00:00:00.0,425001,2023-10-22 09:43:11,Maharashtra,199.0,199.0,0.0,0.0,9.0
Product 2,Sale,2023-10-24 00:00:00.0,422605,2023-10-24 13:32:28,Maharashtra,204.0,204.0,0.0,0.0,13.0
Product 12,Sale,2023-10-24 00:00:00.0,695001,,Kerala,207.0,207.0,0.0,207.0,
Product 12,Sale,2023-10-22 00:00:00.0,534156,2023-10-22 10:18:56,Andhra Pradesh,227.0,227.0,0.0,0.0,10.0
Product 8,Sale,2023-10-24 00:00:00.0,575014,2023-10-24 16:23:02,Karnataka,193.0,193.0,0.0,0.0,16.0
Product 8,Sale,2023-10-24 00:00:00.0,695503,2023-10-24 21:43:22,Kerala,199.0,199.0,0.0,0.0,21.0
Product 8,Sale,2023-10-24 00:00:00.0,560083,2023-10-24 16:30:53,Karnataka,204.0,204.0,0.0,0.0,16.0
Product 8,Sale,2023-10-24 00:00:00.0,532222,2023-10-24 23:04:11,Andhra Pradesh,199.0,199.0,0.0,0.0,23.0
Product 8,Return,2023-10-18 00:00:00.0,636701,2023-10-18 15:05:04,Tamil Nadu,0.0,-995.0,-995.0,0.0,15.0
Product 8,Return,2023-10-17 00:00:00.0,152113,2023-10-17 07:52:32,Punjab,0.0,-199.0,-199.0,0.0,7.0
Product 8,Return,2023-10-16 00:00:00.0,247001,,Uttar Pradesh,0.0,-195.0,-195.0,0.0,
Product 6,Sale,2023-10-25 00:00:00.0,400059,,Maharashtra,1000.0,1000.0,0.0,0.0,
Product 3,Sale,2023-10-25 00:00:00.0,482004,2023-10-25 18:56:07,Madhya Pradesh,193.0,193.0,0.0,0.0,18.0
Product 3,Sale,2023-10-25 00:00:00.0,462001,2023-10-25 15:56:44,Madhya Pradesh,193.0,193.0,0.0,0.0,15.0
Product 3,Sale,2023-10-24 00:00:00.0,444606,2023-10-24 11:32:21,Maharashtra,199.0,199.0,0.0,0.0,11.0
Product 3,Cancellation,2023-10-25 00:00:00.0,695044,2023-10-25 14:29:27,Kerala,0.0,0.0,0.0,0.0,14.0
Product 3,Sale,2023-10-25 00:00:00.0,695044,2023-10-25 14:29:27,Kerala,204.0,204.0,0.0,0.0,14.0
Product 3,Sale,2023-10-24 00:00:00.0,391775,2023-10-24 10:32:01,Gujarat,204.0,204.0,0.0,0.0,10.0
Product 3,Sale,2023-10-23 00:00:00.0,570018,2023-10-23 17:09:57,Karnataka,204.0,204.0,0.0,0.0,17.0
Product 3,Sale,2023-10-24 00:00:00.0,500070,2023-10-24 10:58:24,Telangana,204.0,204.0,0.0,0.0,10.0
Product 3,Sale,2023-10-25 00:00:00.0,400043,2023-10-25 23:27:52,Maharashtra,199.0,199.0,0.0,0.0,23.0
Product 3,Sale,2023-10-23 00:00:00.0,625014,2023-10-23 19:02:30,Tamil Nadu,204.0,204.0,0.0,0.0,19.0
Product 3,Sale,2023-10-25 00:00:00.0,176047,2023-10-25 15:40:57,Himachal Pradesh,193.0,193.0,0.0,0.0,15.0
Product 3,Sale,2023-10-23 00:00:00.0,190010,2023-10-23 19:25:05,Jammu and Kashmir,204.0,204.0,0.0,0.0,19.0
Product 3,Sale,2023-10-24 00:00:00.0,441501,2023-10-24 09:00:44,Maharashtra,199.0,199.0,0.0,0.0,9.0
Product 3,Sale,2023-10-25 00:00:00.0,303121,2023-10-25 14:38:16,Rajasthan,199.0,199.0,0.0,0.0,14.0
Product 3,Sale,2023-10-25 00:00:00.0,177201,2023-10-25 09:04:43,Himachal Pradesh,193.0,193.0,0.0,0.0,9.0
Product 3,Sale,2023-10-25 00:00:00.0,403530,2023-10-25 23:49:30,Goa,193.0,193.0,0.0,0.0,23.0
Product 3,Sale,2023-10-25 00:00:00.0,560045,2023-10-25 16:40:18,Karnataka,193.0,193.0,0.0,0.0,16.0
Product 3,Sale,2023-10-25 00:00:00.0,585401,2023-10-25 14:53:48,Karnataka,204.0,204.0,0.0,0.0,14.0
Product 11,Sale,2023-10-25 00:00:00.0,560032,2023-10-25 09:46:14,Karnataka,192.0,192.0,0.0,0.0,9.0
Product 11,Sale,2023-10-22 00:00:00.0,244712,2023-10-22 17:39:52,Uttarakhand,198.0,198.0,0.0,0.0,17.0
Product 11,Sale,2023-10-25 00:00:00.0,335524,2023-10-25 15:16:46,Rajasthan,203.0,203.0,0.0,0.0,15.0
Product 11,Sale,2023-10-25 00:00:00.0,571235,2023-10-25 16:54:46,Karnataka,203.0,203.0,0.0,0.0,16.0
Product 11,Sale,2023-10-22 00:00:00.0,683503,2023-10-22 15:04:25,Kerala,192.0,192.0,0.0,0.0,15.0
Product 11,Sale,2023-10-23 00:00:00.0,523105,2023-10-23 21:26:27,Andhra Pradesh,202.0,202.0,0.0,0.0,21.0
Product 11,Sale,2023-10-23 00:00:00.0,583277,2023-10-23 19:59:39,Karnataka,198.0,198.0,0.0,0.0,19.0
Product 11,Sale,2023-10-25 00:00:00.0,516227,2023-10-25 19:44:38,Andhra Pradesh,203.0,203.0,0.0,0.0,19.0
Product 11,Sale,2023-10-25 00:00:00.0,423203,,Maharashtra,189.0,189.0,0.0,189.0,
Product 11,Sale,2023-10-25 00:00:00.0,683549,2023-10-25 15:42:45,Kerala,203.0,203.0,0.0,0.0,15.0
Product 11,Sale,2023-10-24 00:00:00.0,626130,2023-10-24 09:12:10,Tamil Nadu,192.0,192.0,0.0,0.0,9.0
Product 11,Sale,2023-10-25 00:00:00.0,686661,2023-10-25 18:05:29,Kerala,198.0,198.0,0.0,0.0,18.0
Product 11,Sale,2023-10-25 00:00:00.0,532220,2023-10-25 10:19:14,Andhra Pradesh,203.0,203.0,0.0,0.0,10.0
Product 11,Sale,2023-10-25 00:00:00.0,203408,2023-10-25 20:30:36,Uttar Pradesh,203.0,203.0,0.0,0.0,20.0
Product 11,Sale,2023-10-25 00:00:00.0,281306,2023-10-25 18:22:34,Uttar Pradesh,198.0,198.0,0.0,0.0,18.0
Product 11,Sale,2023-10-22 00:00:00.0,603102,2023-10-22 20:27:25,Tamil Nadu,203.0,203.0,0.0,0.0,20.0
Product 11,Sale,2023-10-25 00:00:00.0,500091,2023-10-25 17:35:41,Telangana,203.0,203.0,0.0,0.0,17.0
Product 11,Sale,2023-10-25 00:00:00.0,784110,2023-10-25 18:55:22,Assam,203.0,203.0,0.0,0.0,18.0
Product 13,Return,2023-10-16 00:00:00.0,242001,2023-10-16 11:32:47,Uttar Pradesh,0.0,-904.0,-904.0,0.0,11.0
Product 9,Return,2023-10-20 00:00:00.0,570002,2023-10-20 08:33:51,Karnataka,0.0,-198.0,-198.0,0.0,8.0
Product 9,Sale,2023-10-25 00:00:00.0,688561,2023-10-25 11:33:20,Kerala,193.0,193.0,0.0,0.0,11.0
Product 9,Sale,2023-10-23 00:00:00.0,600064,2023-10-23 11:21:01,Tamil Nadu,199.0,199.0,0.0,0.0,11.0
Product 9,Sale,2023-10-25 00:00:00.0,632114,2023-10-25 07:41:50,Tamil Nadu,199.0,199.0,0.0,0.0,7.0
Product 9,Sale,2023-10-22 00:00:00.0,523230,2023-10-22 14:40:55,Andhra Pradesh,198.0,198.0,0.0,0.0,14.0
Product 9,Sale,2023-10-23 00:00:00.0,500083,2023-10-23 21:17:22,Telangana,199.0,199.0,0.0,0.0,21.0
Product 9,Sale,2023-10-23 00:00:00.0,635304,2023-10-23 09:58:45,Tamil Nadu,204.0,204.0,0.0,0.0,9.0
Product 9,Sale,2023-10-25 00:00:00.0,421203,2023-10-25 11:27:21,Maharashtra,199.0,199.0,0.0,0.0,11.0
Product 9,Sale,2023-10-23 00:00:00.0,110016,2023-10-23 20:38:13,Delhi,193.0,193.0,0.0,0.0,20.0
Product 9,Sale,2023-10-23 00:00:00.0,533001,2023-10-23 14:27:02,Andhra Pradesh,199.0,199.0,0.0,0.0,14.0
Product 9,Sale,2023-10-25 00:00:00.0,524315,2023-10-25 12:59:28,Andhra Pradesh,204.0,204.0,0.0,0.0,12.0
Product 9,Sale,2023-10-22 00:00:00.0,584101,2023-10-22 15:46:48,Karnataka,199.0,199.0,0.0,0.0,15.0
Product 9,Sale,2023-10-22 00:00:00.0,628217,2023-10-22 19:51:44,Tamil Nadu,199.0,199.0,0.0,0.0,19.0
Product 9,Sale,2023-10-25 00:00:00.0,400607,2023-10-25 16:17:32,Maharashtra,199.0,199.0,0.0,0.0,16.0
Product 9,Sale,2023-10-23 00:00:00.0,751001,2023-10-23 18:08:32,Odisha,193.0,193.0,0.0,0.0,18.0
Product 9,Sale,2023-10-23 00:00:00.0,500043,2023-10-23 08:56:01,Telangana,204.0,204.0,0.0,0.0,8.0
Product 9,Sale,2023-10-22 00:00:00.0,560018,2023-10-22 17:44:54,Karnataka,204.0,204.0,0.0,0.0,17.0
Product 9,Sale,2023-10-23 00:00:00.0,534340,2023-10-23 17:50:41,Andhra Pradesh,204.0,204.0,0.0,0.0,17.0
Product 9,Sale,2023-10-23 00:00:00.0,624208,2023-10-23 08:17:43,Tamil Nadu,199.0,199.0,0.0,0.0,8.0
Product 9,Return,2023-10-15 00:00:00.0,231307,2023-10-15 12:12:11,Uttar Pradesh,0.0,-404.0,-404.0,0.0,12.0
Product 9,Sale,2023-10-22 00:00:00.0,442001,2023-10-22 16:16:45,Maharashtra,204.0,204.0,0.0,0.0,16.0
Product 9,Sale,2023-10-24 00:00:00.0,574239,2023-10-24 09:22:52,Karnataka,204.0,204.0,0.0,0.0,9.0
Product 9,Sale,2023-10-23 00:00:00.0,560064,,Karnataka,199.0,199.0,0.0,0.0,
Product 9,Sale,2023-10-25 00:00:00.0,680641,2023-10-25 23:08:46,Kerala,199.0,199.0,0.0,0.0,23.0
Product 9,Sale,2023-10-25 00:00:00.0,570002,,Karnataka,198.0,198.0,0.0,0.0,
Product 9,Sale,2023-10-22 00:00:00.0,695040,,Kerala,386.0,386.0,0.0,0.0,
Product 9,Sale,2023-10-24 00:00:00.0,571111,2023-10-24 09:25:45,Karnataka,204.0,204.0,0.0,0.0,9.0
Product 9,Sale,2023-10-25 00:00:00.0,606111,2023-10-25 17:23:19,Tamil Nadu,204.0,204.0,0.0,0.0,17.0
Product 9,Return,2023-10-20 00:00:00.0,695006,2023-10-20 11:51:17,Kerala,0.0,-204.0,-204.0,0.0,11.0
Product 9,Sale,2023-10-22 00:00:00.0,503186,2023-10-22 23:32:25,Telangana,204.0,204.0,0.0,0.0,23.0
Product 9,Sale,2023-10-23 00:00:00.0,520010,2023-10-23 17:01:02,Andhra Pradesh,187.0,187.0,0.0,0.0,17.0
Product 9,Sale,2023-10-23 00:00:00.0,500045,2023-10-23 09:59:40,Telangana,204.0,204.0,0.0,0.0,9.0
Product 26,Sale,2023-10-23 00:00:00.0,123401,2023-10-23 07:02:31,Haryana,239.0,239.0,0.0,0.0,7.0
Product 26,Return,2023-10-07 00:00:00.0,431204,2023-10-07 10:49:50,Maharashtra,0.0,-239.0,-239.0,0.0,10.0
Product 26,Sale,2023-10-23 00:00:00.0,515231,2023-10-23 13:03:46,Andhra Pradesh,244.0,244.0,0.0,0.0,13.0
Product 17,Sale,2023-10-25 00:00:00.0,522236,2023-10-25 09:42:47,Andhra Pradesh,234.0,234.0,0.0,0.0,9.0
Product 17,Sale,2023-10-25 00:00:00.0,421312,2023-10-25 07:33:53,Maharashtra,229.0,229.0,0.0,0.0,7.0
Product 12,Sale,2023-10-22 00:00:00.0,500082,,Telangana,222.0,222.0,0.0,0.0,
Product 12,Sale,2023-10-23 00:00:00.0,532432,2023-10-23 22:08:45,Andhra Pradesh,227.0,227.0,0.0,0.0,22.0
Product 12,Sale,2023-10-24 00:00:00.0,560016,2023-10-24 10:49:39,Karnataka,222.0,222.0,0.0,0.0,10.0
Product 12,Sale,2023-10-22 00:00:00.0,695010,2023-10-22 16:41:01,Kerala,229.0,229.0,0.0,0.0,16.0
Product 12,Return,2023-10-17 00:00:00.0,531126,2023-10-17 07:48:51,Andhra Pradesh,0.0,-227.0,-227.0,0.0,7.0
Product 12,Sale,2023-10-24 00:00:00.0,570002,2023-10-24 11:21:56,Karnataka,227.0,227.0,0.0,0.0,11.0
Product 12,Sale,2023-10-22 00:00:00.0,531173,2023-10-22 16:17:21,Andhra Pradesh,234.0,234.0,0.0,0.0,16.0
Product 12,Sale,2023-10-22 00:00:00.0,531084,,Andhra Pradesh,229.0,229.0,0.0,0.0,
Product 12,Sale,2023-10-25 00:00:00.0,676121,2023-10-25 22:26:11,Kerala,234.0,234.0,0.0,0.0,22.0
Product 12,Sale,2023-10-23 00:00:00.0,607106,2023-10-23 07:57:59,Tamil Nadu,229.0,229.0,0.0,0.0,7.0
Product 12,Sale,2023-10-24 00:00:00.0,411048,2023-10-24 11:28:26,Maharashtra,234.0,234.0,0.0,0.0,11.0
Product 12,Sale,2023-10-22 00:00:00.0,695010,2023-10-22 16:42:48,Kerala,229.0,229.0,0.0,0.0,16.0
Product 12,Sale,2023-10-24 00:00:00.0,515801,2023-10-24 10:38:15,Andhra Pradesh,234.0,234.0,0.0,0.0,10.0
Product 31,Return,2023-10-18 00:00:00.0,384170,2023-10-18 21:51:30,Gujarat,0.0,-1609.0,-1609.0,0.0,21.0
Product 5,Sale,2023-10-23 00:00:00.0,642002,2023-10-23 12:46:43,Tamil Nadu,222.0,222.0,0.0,0.0,12.0
Product 5,Sale,2023-10-22 00:00:00.0,415014,2023-10-22 19:23:49,Maharashtra,222.0,222.0,0.0,0.0,19.0
Product 5,Sale,2023-10-23 00:00:00.0,673612,2023-10-23 09:14:52,Kerala,234.0,234.0,0.0,0.0,9.0
Product 5,Sale,2023-10-25 00:00:00.0,689671,2023-10-25 07:41:29,Kerala,222.0,222.0,0.0,0.0,7.0
Product 5,Sale,2023-10-25 00:00:00.0,444203,2023-10-25 19:39:50,Maharashtra,234.0,234.0,0.0,0.0,19.0
Product 5,Sale,2023-10-25 00:00:00.0,683111,2023-10-25 16:43:54,Kerala,234.0,234.0,0.0,0.0,16.0
Product 5,Sale,2023-10-25 00:00:00.0,600077,2023-10-25 09:17:09,Tamil Nadu,222.0,222.0,0.0,0.0,9.0
Product 5,Sale,2023-10-23 00:00:00.0,244001,2023-10-23 13:48:08,Uttar Pradesh,234.0,234.0,0.0,0.0,13.0
Product 5,Sale,2023-10-23 00:00:00.0,441911,2023-10-23 21:50:45,Maharashtra,229.0,229.0,0.0,0.0,21.0
Product 5,Sale,2023-10-25 00:00:00.0,442305,2023-10-25 19:20:42,Maharashtra,218.0,218.0,0.0,0.0,19.0
Product 5,Sale,2023-10-25 00:00:00.0,571424,2023-10-25 12:50:40,Karnataka,234.0,234.0,0.0,0.0,12.0
Product 5,Sale,2023-10-25 00:00:00.0,560009,2023-10-25 09:11:03,Karnataka,229.0,229.0,0.0,0.0,9.0
Product 5,Return,2023-10-22 00:00:00.0,211013,2023-10-22 11:47:05,Uttar Pradesh,0.0,-227.0,-227.0,0.0,11.0
Product 5,Sale,2023-10-22 00:00:00.0,203201,2023-10-22 22:18:51,Uttar Pradesh,222.0,222.0,0.0,0.0,22.0
Product 5,Sale,2023-10-23 00:00:00.0,247776,2023-10-23 16:59:19,Uttar Pradesh,234.0,234.0,0.0,0.0,16.0
Product 5,Sale,2023-10-25 00:00:00.0,504001,2023-10-25 23:21:42,Telangana,229.0,229.0,0.0,0.0,23.0
Product 5,Sale,2023-10-25 00:00:00.0,515591,2023-10-25 23:43:50,Andhra Pradesh,222.0,222.0,0.0,0.0,23.0
Product 5,Sale,2023-10-23 00:00:00.0,534275,2023-10-23 21:47:46,Andhra Pradesh,222.0,222.0,0.0,0.0,21.0
Product 19,Sale,2023-10-25 00:00:00.0,600078,2023-10-25 16:35:54,Tamil Nadu,904.0,904.0,0.0,0.0,16.0
Product 19,Sale,2023-10-25 00:00:00.0,680501,2023-10-25 01:54:36,Kerala,904.0,904.0,0.0,0.0,1.0
Product 16,Sale,2023-10-23 00:00:00.0,600095,2023-10-23 18:57:42,Tamil Nadu,244.0,244.0,0.0,0.0,18.0
Product 2,Sale,2023-10-22 00:00:00.0,501508,2023-10-22 19:09:17,Telangana,199.0,199.0,0.0,0.0,19.0
Product 2,Return,2023-10-17 00:00:00.0,764073,2023-10-17 17:00:49,Odisha,0.0,-204.0,-204.0,0.0,17.0
Product 2,Return,2023-10-12 00:00:00.0,492001,2023-10-12 11:41:14,Chattisgarh,0.0,-193.0,-193.0,0.0,11.0
Product 2,Sale,2023-10-23 00:00:00.0,641046,2023-10-23 22:35:23,Tamil Nadu,183.0,183.0,0.0,0.0,22.0
Product 2,Sale,2023-10-22 00:00:00.0,695040,2023-10-22 12:13:33,Kerala,386.0,386.0,0.0,0.0,12.0
Product 2,Return,2023-10-13 00:00:00.0,495450,2023-10-13 22:44:44,Chattisgarh,0.0,-193.0,-193.0,0.0,22.0
Product 2,Sale,2023-10-23 00:00:00.0,221303,2023-10-23 19:21:34,Uttar Pradesh,199.0,199.0,0.0,0.0,19.0
Product 2,Sale,2023-10-22 00:00:00.0,442001,2023-10-22 16:20:08,Maharashtra,204.0,204.0,0.0,0.0,16.0
Product 8,Sale,2023-10-25 00:00:00.0,583227,2023-10-25 15:16:21,Karnataka,204.0,204.0,0.0,0.0,15.0
Product 8,Sale,2023-10-22 00:00:00.0,688009,2023-10-22 13:36:57,Kerala,204.0,204.0,0.0,0.0,13.0
Product 8,Sale,2023-10-22 00:00:00.0,629901,2023-10-22 12:07:46,Tamil Nadu,204.0,204.0,0.0,0.0,12.0
Product 8,Sale,2023-10-22 00:00:00.0,680551,2023-10-22 19:15:05,Kerala,199.0,199.0,0.0,0.0,19.0
Product 8,Sale,2023-10-22 00:00:00.0,560060,2023-10-22 17:44:06,Karnataka,199.0,199.0,0.0,0.0,17.0
Product 8,Sale,2023-10-22 00:00:00.0,560037,2023-10-22 12:26:09,Karnataka,199.0,199.0,0.0,0.0,12.0
Product 8,Return,2023-10-20 00:00:00.0,641605,2023-10-20 14:37:38,Tamil Nadu,0.0,-199.0,-199.0,0.0,14.0
Product 8,Sale,2023-10-23 00:00:00.0,686141,2023-10-23 13:20:30,Kerala,204.0,204.0,0.0,0.0,13.0
Product 8,Sale,2023-10-22 00:00:00.0,344043,2023-10-22 20:27:44,Rajasthan,204.0,204.0,0.0,0.0,20.0
Product 8,Sale,2023-10-23 00:00:00.0,444704,2023-10-23 10:34:07,Maharashtra,199.0,199.0,0.0,0.0,10.0
Product 8,Sale,2023-10-25 00:00:00.0,585418,2023-10-25 19:19:23,Karnataka,198.0,198.0,0.0,0.0,19.0
Product 8,Cancellation,2023-10-25 00:00:00.0,585418,2023-10-25 19:19:23,Karnataka,0.0,0.0,0.0,0.0,19.0
Product 8,Sale,2023-10-23 00:00:00.0,713336,,West Bengal,190.0,190.0,0.0,190.0,
Product 8,Sale,2023-10-22 00:00:00.0,500028,2023-10-22 16:08:07,Telangana,204.0,204.0,0.0,0.0,16.0
Product 8,Return,2023-10-19 00:00:00.0,560035,2023-10-19 08:16:35,Karnataka,0.0,-204.0,-204.0,0.0,8.0
Product 8,Sale,2023-10-25 00:00:00.0,643242,2023-10-25 07:13:22,Tamil Nadu,204.0,204.0,0.0,0.0,7.0
Product 8,Sale,2023-10-22 00:00:00.0,533435,2023-10-22 16:52:52,Andhra Pradesh,204.0,204.0,0.0,0.0,16.0
Product 8,Sale,2023-10-22 00:00:00.0,400092,2023-10-22 16:20:31,Maharashtra,199.0,199.0,0.0,0.0,16.0
Product 8,Sale,2023-10-25 00:00:00.0,600040,,Tamil Nadu,199.0,199.0,0.0,0.0,
Product 8,Return,2023-10-20 00:00:00.0,600040,2023-10-20 15:54:17,Tamil Nadu,0.0,-199.0,-199.0,0.0,15.0
Product 8,Sale,2023-10-22 00:00:00.0,394235,2023-10-22 14:46:32,Gujarat,198.0,198.0,0.0,0.0,14.0
Product 8,Return Cancellation,2023-10-02 00:00:00.0,500072,2023-10-02 14:16:43,Telangana,0.0,0.0,0.0,0.0,14.0
Product 6,Sale,2023-10-22 00:00:00.0,679121,2023-10-22 20:02:24,Kerala,954.0,954.0,0.0,954.0,20.0
Product 6,Sale,2023-10-23 00:00:00.0,679326,2023-10-23 11:33:13,Kerala,1059.0,1059.0,0.0,0.0,11.0
Product 6,Cancellation,2023-10-25 00:00:00.0,400059,,Maharashtra,0.0,0.0,0.0,0.0,
Product 32,Sale,2023-10-26 00:00:00.0,786602,2023-10-26 17:30:45,Assam,299.0,299.0,0.0,0.0,17.0
Product 3,Sale,2023-10-26 00:00:00.0,384241,2023-10-26 20:59:28,Gujarat,204.0,204.0,0.0,0.0,20.0
Product 3,Sale,2023-10-26 00:00:00.0,248008,2023-10-26 03:55:45,Uttarakhand,204.0,204.0,0.0,0.0,3.0
Product 3,Sale,2023-10-26 00:00:00.0,600056,2023-10-26 13:32:19,Tamil Nadu,199.0,199.0,0.0,0.0,13.0
Product 3,Return,2023-10-19 00:00:00.0,518422,2023-10-19 15:13:22,Andhra Pradesh,0.0,-198.0,-198.0,0.0,15.0
Product 3,Sale,2023-10-25 00:00:00.0,560073,2023-10-25 09:22:19,Karnataka,399.0,399.0,0.0,0.0,9.0
Product 3,Sale,2023-10-26 00:00:00.0,686670,2023-10-26 10:57:52,Kerala,204.0,204.0,0.0,0.0,10.0
Product 3,Sale,2023-10-26 00:00:00.0,560064,2023-10-26 09:41:24,Karnataka,199.0,199.0,0.0,0.0,9.0
Product 3,Sale,2023-10-26 00:00:00.0,110091,,Delhi,198.0,198.0,0.0,198.0,
Product 3,Sale,2023-10-26 00:00:00.0,192123,2023-10-26 17:13:07,Jammu and Kashmir,204.0,204.0,0.0,0.0,17.0
Product 3,Sale,2023-10-26 00:00:00.0,247664,2023-10-26 13:15:46,Uttarakhand,204.0,204.0,0.0,0.0,13.0
Product 3,Sale,2023-10-26 00:00:00.0,621802,2023-10-26 22:10:07,Tamil Nadu,204.0,204.0,0.0,0.0,22.0
Product 3,Sale,2023-10-25 00:00:00.0,441103,2023-10-25 12:20:51,Maharashtra,199.0,199.0,0.0,0.0,12.0
Product 3,Sale,2023-10-26 00:00:00.0,721131,2023-10-26 13:34:00,West Bengal,193.0,193.0,0.0,0.0,13.0
Product 3,Sale,2023-10-26 00:00:00.0,670602,2023-10-26 19:21:33,Kerala,204.0,204.0,0.0,0.0,19.0
Product 22,Sale,2023-10-26 00:00:00.0,803115,2023-10-26 14:21:05,Bihar,899.0,899.0,0.0,0.0,14.0
Product 26,Sale,2023-10-26 00:00:00.0,124001,2023-10-26 11:04:49,Haryana,239.0,239.0,0.0,0.0,11.0
Product 17,Sale,2023-10-26 00:00:00.0,711101,2023-10-26 22:04:35,West Bengal,229.0,229.0,0.0,0.0,22.0
Product 17,Sale,2023-10-26 00:00:00.0,626102,2023-10-26 11:12:04,Tamil Nadu,222.0,222.0,0.0,0.0,11.0
